UF,Municipio,ibgeID
SP,Sales Oliveira,3544905
SP,Salesopolis,3545001
SP,Salmourao,3545100
SP,Saltinho,3545159
SP,Salto,3545209
SP,Salto de Pirapora,3545308
SP,Salto Grande,3545407
SP,Sandovalina,3545506
SP,Santa Adelia,3545605
SP,Santa Albertina,3545704
SP,Santa Barbara d Oeste,3545803
SP,Santa Branca,3546009
SP,Santa Clara d Oeste,3546108
SP,Santa Cruz da Conceicao,3546207
SP,Santa Cruz da Esperanca,3546256
SP,Santa Cruz das Palmeiras,3546306
SP,Santa Cruz do Rio Pardo,3546405
SP,Santa Ernestina,3546504
SP,Santa Fe do Sul,3546603
SP,Santa Gertrudes,3546702
SP,Santa Isabel,3546801
SP,Santa Lucia,3546900
SP,Santa Maria da Serra,3547007
SP,Santa Mercedes,3547106
SP,Santana da Ponte Pensa,3547205
SP,Santana de Parnaiba,3547304
SP,Santa Rita d Oeste,3547403
SP,Santa Rita do Passa Quatro,3547502
SP,Santa Rosa de Viterbo,3547601
SP,Santa Salete,3547650
SP,Santo Anastacio,3547700
SP,Santo Andre,3547809
SP,Santo Antonio da Alegria,3547908
SP,Santo Antonio de Posse,3548005
SP,Santo Antonio do Aracangua,3548054
SP,Santo Antonio do Jardim,3548104
SP,Santo Antonio do Pinhal,3548203
SP,Santo Expedito,3548302
SP,Santopolis do Aguapei,3548401
SP,Santos,3548500
SP,Sao Bento do Sapucai,3548609
SP,Sao Bernardo do Campo,3548708
SP,Sao Caetano do Sul,3548807
SP,Sao Carlos,3548906
SP,Sao Francisco,3549003
SP,Sao Joao da Boa Vista,3549102
SP,Sao Joao das Duas Pontes,3549201
SP,Sao Joao de Iracema,3549250
SP,Sao Joao do Pau d Alho,3549300
SP,Sao Joaquim da Barra,3549409
SP,Sao Jose da Bela Vista,3549508
SP,Sao Jose do Barreiro,3549607
SP,Sao Jose do Rio Pardo,3549706
SP,Sao Jose do Rio Preto,3549805
SP,Sao Jose dos Campos,3549904
SP,Sao Lourenco da Serra,3549953
SP,Sao Luis do Paraitinga,3550001
SP,Sao Manuel,3550100
SP,Sao Miguel Arcanjo,3550209
SP,Sao Paulo,3550308
SP,Sao Pedro,3550407
SP,Sao Pedro do Turvo,3550506
SP,Sao Roque,3550605
SP,Sao Sebastiao,3550704
SP,Sao Sebastiao da Grama,3550803
SP,Sao Simao,3550902
SP,Sao Vicente,3551009
SP,Sarapui,3551108
SP,Sarutaia,3551207
SP,Sebastianopolis do Sul,3551306
SP,Serra Azul,3551405
SP,Serrana,3551504
SP,Serra Negra,3551603
SP,Sertaozinho,3551702
SP,Sete Barras,3551801
SP,Severinia,3551900
SP,Silveiras,3552007
SP,Socorro,3552106
SP,Sorocaba,3552205
SP,Sud Mennucci,3552304
SP,Sumare,3552403
SP,Suzano,3552502
SP,Suzanapolis,3552551
SP,Tabapua,3552601
SP,Tabatinga,3552700
SP,Taboao da Serra,3552809
SP,Taciba,3552908
SP,Taguai,3553005
SP,Taiacu,3553104
SP,Taiuva,3553203
SP,Tambau,3553302
SP,Tanabi,3553401
SP,Tapirai,3553500
SP,Tapiratiba,3553609
SP,Taquaral,3553658
SP,Taquaritinga,3553708
SP,Taquarituba,3553807
SP,Taquarivai,3553856
SP,Tarabai,3553906
SP,Taruma,3553955
SP,Tatui,3554003
SP,Taubate,3554102
SP,Tejupa,3554201
SP,Teodoro Sampaio,3554300
SP,Terra Roxa,3554409
SP,Tiete,3554508
SP,Timburi,3554607
SP,Torre de Pedra,3554656
SP,Torrinha,3554706
SP,Trabiju,3554755
SP,Tremembe,3554805
SP,Tres Fronteiras,3554904
SP,Tuiuti,3554953
SP,Tupa,3555000
SP,Tupi Paulista,3555109
SP,Turiuba,3555208
SP,Turmalina,3555307
SP,Ubarana,3555356
SP,Ubatuba,3555406
SP,Ubirajara,3555505
SP,Uchoa,3555604
SP,Uniao Paulista,3555703
SP,Urania,3555802
SP,Uru,3555901
SP,Urupes,3556008
SP,Valentim Gentil,3556107
SP,Valinhos,3556206
SP,Valparaiso,3556305
SP,Vargem,3556354
SP,Vargem Grande do Sul,3556404
SP,Vargem Grande Paulista,3556453
SP,Varzea Paulista,3556503
SP,Vera Cruz,3556602
SP,Vinhedo,3556701
SP,Viradouro,3556800
SP,Vista Alegre do Alto,3556909
SP,Vitoria Brasil,3556958
SP,Votorantim,3557006
SP,Votuporanga,3557105
SP,Zacarias,3557154
SP,Chavantes,3557204
SP,Estiva Gerbi,3557303
PR,Abatia,4100103
PR,Adrianopolis,4100202
PR,Agudos do Sul,4100301
PR,Almirante Tamandare,4100400
PR,Altamira do Parana,4100459
PR,Altonia,4100509
PR,Alto Parana,4100608
PR,Alto Piquiri,4100707
PR,Alvorada do Sul,4100806
PR,Amapora,4100905
PR,Ampere,4101002
PR,Anahy,4101051
PR,Andira,4101101
PR,Angulo,4101150
PR,Antonina,4101200
PR,Antonio Olinto,4101309
PR,Apucarana,4101408
PR,Arapongas,4101507
PR,Arapoti,4101606
PR,Arapua,4101655
PR,Araruna,4101705
PR,Araucaria,4101804
PR,Ariranha do Ivai,4101853
PR,Assai,4101903
PR,Assis Chateaubriand,4102000
PR,Astorga,4102109
PR,Atalaia,4102208
PR,Balsa Nova,4102307
PR,Bandeirantes,4102406
PR,Barbosa Ferraz,4102505
PR,Barracao,4102604
PR,Barra do Jacare,4102703
PR,Bela Vista da Caroba,4102752
PR,Bela Vista do Paraiso,4102802
PR,Bituruna,4102901
PR,Boa Esperanca,4103008
PR,Boa Esperanca do Iguacu,4103024
PR,Boa Ventura de Sao Roque,4103040
PR,Boa Vista da Aparecida,4103057
PR,Bocaiuva do Sul,4103107
PR,Bom Jesus do Sul,4103156
PR,Bom Sucesso,4103206
PR,Bom Sucesso do Sul,4103222
PR,Borrazopolis,4103305
PR,Braganey,4103354
PR,Brasilandia do Sul,4103370
PR,Cafeara,4103404
PR,Cafelandia,4103453
PR,Cafezal do Sul,4103479
PR,California,4103503
PR,Cambara,4103602
PR,Cambe,4103701
PR,Cambira,4103800
PR,Campina da Lagoa,4103909
PR,Campina do Simao,4103958
PR,Campina Grande do Sul,4104006
PR,Campo Bonito,4104055
PR,Campo do Tenente,4104105
PR,Campo Largo,4104204
PR,Campo Magro,4104253
PR,Campo Mourao,4104303
PR,Candido de Abreu,4104402
PR,Candoi,4104428
PR,Cantagalo,4104451
PR,Capanema,4104501
PR,Capitao Leonidas Marques,4104600
PR,Carambei,4104659
PR,Carlopolis,4104709
PR,Cascavel,4104808
PR,Castro,4104907
PR,Catanduvas,4105003
PR,Centenario do Sul,4105102
PR,Cerro Azul,4105201
PR,Ceu Azul,4105300
PR,Chopinzinho,4105409
PR,Cianorte,4105508
PR,Cidade Gaucha,4105607
PR,Clevelandia,4105706
PR,Colombo,4105805
PR,Colorado,4105904
PR,Congonhinhas,4106001
PR,Conselheiro Mairinck,4106100
PR,Contenda,4106209
PR,Corbelia,4106308
PR,Cornelio Procopio,4106407
PR,Coronel Domingos Soares,4106456
PR,Coronel Vivida,4106506
PR,Corumbatai do Sul,4106555
PR,Cruzeiro do Iguacu,4106571
PR,Cruzeiro do Oeste,4106605
PR,Cruzeiro do Sul,4106704
PR,Cruz Machado,4106803
PR,Cruzmaltina,4106852
PR,Curitiba,4106902
PR,Curiuva,4107009
PR,Diamante do Norte,4107108
PR,Diamante do Sul,4107124
PR,Diamante D Oeste,4107157
PR,Dois Vizinhos,4107207
PR,Douradina,4107256
PR,Doutor Camargo,4107306
PR,Eneas Marques,4107405
PR,Engenheiro Beltrao,4107504
PR,Esperanca Nova,4107520
PR,Entre Rios do Oeste,4107538
PR,Espigao Alto do Iguacu,4107546
PR,Farol,4107553
PR,Faxinal,4107603
PR,Fazenda Rio Grande,4107652
PR,Fenix,4107702
PR,Fernandes Pinheiro,4107736
PR,Figueira,4107751
PR,Florai,4107801
PR,Flor da Serra do Sul,4107850
PR,Floresta,4107900
PR,Florestopolis,4108007
PR,Florida,4108106
PR,Formosa do Oeste,4108205
PR,Foz do Iguacu,4108304
PR,Francisco Alves,4108320
PR,Francisco Beltrao,4108403
PR,Foz do Jordao,4108452
PR,General Carneiro,4108502
PR,Godoy Moreira,4108551
PR,Goioere,4108601
PR,Goioxim,4108650
PR,Grandes Rios,4108700
PR,Guaira,4108809
PR,Guairaca,4108908
PR,Guamiranga,4108957
PR,Guapirama,4109005
PR,Guaporema,4109104
PR,Guaraci,4109203
PR,Guaraniacu,4109302
PR,Guarapuava,4109401
PR,Guaraquecaba,4109500
PR,Guaratuba,4109609
PR,Honorio Serpa,4109658
PR,Ibaiti,4109708
PR,Ibema,4109757
PR,Ibipora,4109807
PR,Icaraima,4109906
PR,Iguaracu,4110003
PR,Iguatu,4110052
PR,Imbau,4110078
PR,Imbituva,4110102
PR,Inacio Martins,4110201
PR,Inaja,4110300
PR,Indianopolis,4110409
PR,Ipiranga,4110508
PR,Ipora,4110607
PR,Iracema do Oeste,4110656
PR,Irati,4110706
PR,Iretama,4110805
PR,Itaguaje,4110904
PR,Itaipulandia,4110953
PR,Itambaraca,4111001
PR,Itambe,4111100
PR,Itapejara d Oeste,4111209
PR,Itaperucu,4111258
PR,Itauna do Sul,4111308
PR,Ivai,4111407
PR,Ivaipora,4111506
PR,Ivate,4111555
PR,Ivatuba,4111605
PR,Jaboti,4111704
PR,Jacarezinho,4111803
PR,Jaguapita,4111902
PR,Jaguariaiva,4112009
PR,Jandaia do Sul,4112108
PR,Janiopolis,4112207
PR,Japira,4112306
PR,Japura,4112405
PR,Jardim Alegre,4112504
PR,Jardim Olinda,4112603
PR,Jataizinho,4112702
PR,Jesuitas,4112751
PR,Joaquim Tavora,4112801
PR,Jundiai do Sul,4112900
PR,Juranda,4112959
PR,Jussara,4113007
PR,Kalore,4113106
PR,Lapa,4113205
PR,Laranjal,4113254
PR,Laranjeiras do Sul,4113304
PR,Leopolis,4113403
PR,Lidianopolis,4113429
PR,Lindoeste,4113452
PR,Loanda,4113502
PR,Lobato,4113601
PR,Londrina,4113700
PR,Luiziana,4113734
PR,Lunardelli,4113759
PR,Lupionopolis,4113809
PR,Mallet,4113908
PR,Mambore,4114005
PR,Mandaguacu,4114104
PR,Mandaguari,4114203
PR,Mandirituba,4114302
PR,Manfrinopolis,4114351
PR,Mangueirinha,4114401
PR,Manoel Ribas,4114500
PR,Marechal Candido Rondon,4114609
PR,Maria Helena,4114708
PR,Marialva,4114807
PR,Marilandia do Sul,4114906
PR,Marilena,4115002
PR,Mariluz,4115101
PR,Maringa,4115200
PR,Mariopolis,4115309
PR,Maripa,4115358
PR,Marmeleiro,4115408
PR,Marquinho,4115457
PR,Marumbi,4115507
PR,Matelandia,4115606
PR,Matinhos,4115705
PR,Mato Rico,4115739
PR,Maua da Serra,4115754
PR,Medianeira,4115804
PR,Mercedes,4115853
PR,Mirador,4115903
PR,Miraselva,4116000
PR,Missal,4116059
PR,Moreira Sales,4116109
PR,Morretes,4116208
PR,Munhoz de Melo,4116307
PR,Nossa Senhora das Gracas,4116406
PR,Nova Alianca do Ivai,4116505
PR,Nova America da Colina,4116604
PR,Nova Aurora,4116703
PR,Nova Cantu,4116802
PR,Nova Esperanca,4116901
PR,Nova Esperanca do Sudoeste,4116950
PR,Nova Fatima,4117008
PR,Nova Laranjeiras,4117057
PR,Nova Londrina,4117107
PR,Nova Olimpia,4117206
PR,Nova Santa Barbara,4117214
PR,Nova Santa Rosa,4117222
PR,Nova Prata do Iguacu,4117255
PR,Nova Tebas,4117271
PR,Novo Itacolomi,4117297
PR,Ortigueira,4117305
PR,Ourizona,4117404
PR,Ouro Verde do Oeste,4117453
PR,Paicandu,4117503
PR,Palmas,4117602
PR,Palmeira,4117701
PR,Palmital,4117800
PR,Palotina,4117909
PR,Paraiso do Norte,4118006
PR,Paranacity,4118105
PR,Paranagua,4118204
PR,Paranapoema,4118303
PR,Paranavai,4118402
PR,Pato Bragado,4118451
PR,Pato Branco,4118501
PR,Paula Freitas,4118600
PR,Paulo Frontin,4118709
PR,Peabiru,4118808
PR,Perobal,4118857
PR,Perola,4118907
PR,Perola d Oeste,4119004
PR,Pien,4119103
PR,Pinhais,4119152
PR,Pinhalao,4119202
PR,Pinhal de Sao Bento,4119251
PR,Pinhao,4119301
PR,Pirai do Sul,4119400
PR,Piraquara,4119509
PR,Pitanga,4119608
PR,Pitangueiras,4119657
PR,Planaltina do Parana,4119707
PR,Planalto,4119806
PR,Ponta Grossa,4119905
PR,Pontal do Parana,4119954
PR,Porecatu,4120002
PR,Porto Amazonas,4120101
PR,Porto Barreiro,4120150
PR,Porto Rico,4120200
PR,Porto Vitoria,4120309
PR,Prado Ferreira,4120333
PR,Pranchita,4120358
PR,Presidente Castelo Branco,4120408
PR,Primeiro de Maio,4120507
PR,Prudentopolis,4120606
PR,Quarto Centenario,4120655
PR,Quatigua,4120705
PR,Quatro Barras,4120804
PR,Quatro Pontes,4120853
PR,Quedas do Iguacu,4120903
PR,Querencia do Norte,4121000
PR,Quinta do Sol,4121109
PR,Quitandinha,4121208
PR,Ramilandia,4121257
PR,Rancho Alegre,4121307
PR,Rancho Alegre D Oeste,4121356
PR,Realeza,4121406
PR,Reboucas,4121505
PR,Renascenca,4121604
PR,Reserva,4121703
PR,Reserva do Iguacu,4121752
PR,Ribeirao Claro,4121802
PR,Ribeirao do Pinhal,4121901
PR,Rio Azul,4122008
PR,Rio Bom,4122107
PR,Rio Bonito do Iguacu,4122156
PR,Rio Branco do Ivai,4122172
PR,Rio Branco do Sul,4122206
PR,Rio Negro,4122305
PR,Rolandia,4122404
PR,Roncador,4122503
PR,Rondon,4122602
PR,Rosario do Ivai,4122651
PR,Sabaudia,4122701
PR,Salgado Filho,4122800
PR,Salto do Itarare,4122909
PR,Salto do Lontra,4123006
PR,Santa Amelia,4123105
PR,Santa Cecilia do Pavao,4123204
PR,Santa Cruz de Monte Castelo,4123303
PR,Santa Fe,4123402
PR,Santa Helena,4123501
PR,Santa Ines,4123600
PR,Santa Isabel do Ivai,4123709
PR,Santa Izabel do Oeste,4123808
PR,Santa Lucia,4123824
PR,Santa Maria do Oeste,4123857
PR,Santa Mariana,4123907
PR,Santa Monica,4123956
PR,Santana do Itarare,4124004
PR,Santa Tereza do Oeste,4124020
PR,Santa Terezinha de Itaipu,4124053
PR,Santo Antonio da Platina,4124103
PR,Santo Antonio do Caiua,4124202
PR,Santo Antonio do Paraiso,4124301
PR,Santo Antonio do Sudoeste,4124400
PR,Santo Inacio,4124509
PR,Sao Carlos do Ivai,4124608
PR,Sao Jeronimo da Serra,4124707
PR,Sao Joao,4124806
PR,Sao Joao do Caiua,4124905
PR,Sao Joao do Ivai,4125001
PR,Sao Joao do Triunfo,4125100
PR,Sao Jorge d Oeste,4125209
PR,Sao Jorge do Ivai,4125308
PR,Sao Jorge do Patrocinio,4125357
PR,Sao Jose da Boa Vista,4125407
PR,Sao Jose das Palmeiras,4125456
PR,Sao Jose dos Pinhais,4125506
PR,Sao Manoel do Parana,4125555
PR,Sao Mateus do Sul,4125605
PR,Sao Miguel do Iguacu,4125704
PR,Sao Pedro do Iguacu,4125753
PR,Sao Pedro do Ivai,4125803
PR,Sao Pedro do Parana,4125902
PR,Sao Sebastiao da Amoreira,4126009
PR,Sao Tome,4126108
PR,Sapopema,4126207
PR,Sarandi,4126256
PR,Saudade do Iguacu,4126272
PR,Senges,4126306
PR,Serranopolis do Iguacu,4126355
PR,Sertaneja,4126405
PR,Sertanopolis,4126504
PR,Siqueira Campos,4126603
PR,Sulina,4126652
PR,Tamarana,4126678
PR,Tamboara,4126702
PR,Tapejara,4126801
PR,Tapira,4126900
PR,Teixeira Soares,4127007
PR,Telemaco Borba,4127106
PR,Terra Boa,4127205
PR,Terra Rica,4127304
PR,Terra Roxa,4127403
PR,Tibagi,4127502
PR,Tijucas do Sul,4127601
PR,Toledo,4127700
PR,Tomazina,4127809
PR,Tres Barras do Parana,4127858
PR,Tunas do Parana,4127882
PR,Tuneiras do Oeste,4127908
PR,Tupassi,4127957
PR,Turvo,4127965
PR,Ubirata,4128005
PR,Umuarama,4128104
PR,Uniao da Vitoria,4128203
PR,Uniflor,4128302
PR,Urai,4128401
PR,Wenceslau Braz,4128500
PR,Ventania,4128534
PR,Vera Cruz do Oeste,4128559
PR,Vere,4128609
PR,Alto Paraiso,4128625
PR,Doutor Ulysses,4128633
PR,Virmond,4128658
PR,Vitorino,4128708
PR,Xambre,4128807
SC,Abdon Batista,4200051
SC,Abelardo Luz,4200101
SC,Agrolandia,4200200
SC,Agronomica,4200309
SC,Agua Doce,4200408
SC,Aguas de Chapeco,4200507
SC,Aguas Frias,4200556
SC,Aguas Mornas,4200606
SC,Alfredo Wagner,4200705
SC,Alto Bela Vista,4200754
SC,Anchieta,4200804
SC,Angelina,4200903
SC,Anita Garibaldi,4201000
SC,Anitapolis,4201109
SC,Antonio Carlos,4201208
SC,Apiuna,4201257
SC,Arabuta,4201273
SC,Araquari,4201307
SC,Ararangua,4201406
SC,Armazem,4201505
SC,Arroio Trinta,4201604
SC,Arvoredo,4201653
SC,Ascurra,4201703
SC,Atalanta,4201802
SC,Aurora,4201901
SC,Balneario Arroio do Silva,4201950
SC,Balneario Camboriu,4202008
SC,Balneario Barra do Sul,4202057
SC,Balneario Gaivota,4202073
SC,Bandeirante,4202081
SC,Barra Bonita,4202099
SC,Barra Velha,4202107
SC,Bela Vista do Toldo,4202131
SC,Belmonte,4202156
SC,Benedito Novo,4202206
SC,Biguacu,4202305
SC,Blumenau,4202404
SC,Bocaina do Sul,4202438
SC,Bombinhas,4202453
SC,Bom Jardim da Serra,4202503
SC,Bom Jesus,4202537
SC,Bom Jesus do Oeste,4202578
SC,Bom Retiro,4202602
SC,Botuvera,4202701
SC,Braco do Norte,4202800
SC,Braco do Trombudo,4202859
SC,Brunopolis,4202875
SC,Brusque,4202909
SC,Cacador,4203006
SC,Caibi,4203105
SC,Calmon,4203154
SC,Camboriu,4203204
SC,Capao Alto,4203253
SC,Campo Alegre,4203303
SC,Campo Belo do Sul,4203402
SC,Campo Ere,4203501
SC,Campos Novos,4203600
SC,Canelinha,4203709
SC,Canoinhas,4203808
SC,Capinzal,4203907
SC,Capivari de Baixo,4203956
SC,Catanduvas,4204004
SC,Caxambu do Sul,4204103
SC,Celso Ramos,4204152
SC,Cerro Negro,4204178
SC,Chapadao do Lageado,4204194
SC,Chapeco,4204202
SC,Cocal do Sul,4204251
SC,Concordia,4204301
SC,Cordilheira Alta,4204350
SC,Coronel Freitas,4204400
SC,Coronel Martins,4204459
SC,Corupa,4204509
SC,Correia Pinto,4204558
SC,Criciuma,4204608
SC,Cunha Pora,4204707
SC,Cunhatai,4204756
SC,Curitibanos,4204806
SC,Descanso,4204905
SC,Dionisio Cerqueira,4205001
SC,Dona Emma,4205100
SC,Doutor Pedrinho,4205159
SC,Entre Rios,4205175
SC,Ermo,4205191
SC,Erval Velho,4205209
SC,Faxinal dos Guedes,4205308
SC,Flor do Sertao,4205357
SC,Florianopolis,4205407
SC,Formosa do Sul,4205431
SC,Forquilhinha,4205456
SC,Fraiburgo,4205506
SC,Frei Rogerio,4205555
SC,Galvao,4205605
SC,Garopaba,4205704
SC,Garuva,4205803
SC,Gaspar,4205902
SC,Governador Celso Ramos,4206009
SC,Grao Para,4206108
SC,Gravatal,4206207
SC,Guabiruba,4206306
SC,Guaraciaba,4206405
SC,Guaramirim,4206504
SC,Guaruja do Sul,4206603
SC,Guatambu,4206652
SC,Herval d Oeste,4206702
SC,Ibiam,4206751
SC,Ibicare,4206801
SC,Ibirama,4206900
SC,Icara,4207007
SC,Ilhota,4207106
SC,Imarui,4207205
SC,Imbituba,4207304
SC,Imbuia,4207403
SC,Indaial,4207502
SC,Iomere,4207577
SC,Ipira,4207601
SC,Ipora do Oeste,4207650
SC,Ipuacu,4207684
SC,Ipumirim,4207700
SC,Iraceminha,4207759
SC,Irani,4207809
SC,Irati,4207858
SC,Irineopolis,4207908
SC,Ita,4208005
SC,Itaiopolis,4208104
SC,Itajai,4208203
SC,Itapema,4208302
SC,Itapiranga,4208401
SC,Itapoa,4208450
SC,Ituporanga,4208500
SC,Jabora,4208609
SC,Jacinto Machado,4208708
SC,Jaguaruna,4208807
SC,Jaragua do Sul,4208906
SC,Jardinopolis,4208955
SC,Joacaba,4209003
SC,Joinville,4209102
SC,Jose Boiteux,4209151
SC,Jupia,4209177
SC,Lacerdopolis,4209201
SC,Lages,4209300
SC,Laguna,4209409
SC,Lajeado Grande,4209458
SC,Laurentino,4209508
SC,Lauro Muller,4209607
SC,Lebon Regis,4209706
SC,Leoberto Leal,4209805
SC,Lindoia do Sul,4209854
SC,Lontras,4209904
SC,Luiz Alves,4210001
SC,Luzerna,4210035
SC,Macieira,4210050
SC,Mafra,4210100
SC,Major Gercino,4210209
SC,Major Vieira,4210308
SC,Maracaja,4210407
SC,Maravilha,4210506
SC,Marema,4210555
SC,Massaranduba,4210605
SC,Matos Costa,4210704
SC,Meleiro,4210803
SC,Mirim Doce,4210852
SC,Modelo,4210902
SC,Mondai,4211009
SC,Monte Carlo,4211058
SC,Monte Castelo,4211108
SC,Morro da Fumaca,4211207
SC,Morro Grande,4211256
SC,Navegantes,4211306
SC,Nova Erechim,4211405
SC,Nova Itaberaba,4211454
SC,Nova Trento,4211504
SC,Nova Veneza,4211603
SC,Novo Horizonte,4211652
SC,Orleans,4211702
SC,Otacilio Costa,4211751
SC,Ouro,4211801
SC,Ouro Verde,4211850
SC,Paial,4211876
SC,Painel,4211892
SC,Palhoca,4211900
SC,Palma Sola,4212007
SC,Palmeira,4212056
SC,Palmitos,4212106
SC,Papanduva,4212205
SC,Paraiso,4212239
SC,Passo de Torres,4212254
SC,Passos Maia,4212270
SC,Paulo Lopes,4212304
SC,Pedras Grandes,4212403
SC,Penha,4212502
SC,Peritiba,4212601
SC,Pescaria Brava,4212650
SC,Petrolandia,4212700
SC,Balneario Picarras,4212809
SC,Pinhalzinho,4212908
SC,Pinheiro Preto,4213005
SC,Piratuba,4213104
SC,Planalto Alegre,4213153
SC,Pomerode,4213203
SC,Ponte Alta,4213302
SC,Ponte Alta do Norte,4213351
SC,Ponte Serrada,4213401
SC,Porto Belo,4213500
SC,Porto Uniao,4213609
SC,Pouso Redondo,4213708
SC,Praia Grande,4213807
SC,Presidente Castello Branco,4213906
SC,Presidente Getulio,4214003
SC,Presidente Nereu,4214102
SC,Princesa,4214151
SC,Quilombo,4214201
SC,Rancho Queimado,4214300
SC,Rio das Antas,4214409
SC,Rio do Campo,4214508
SC,Rio do Oeste,4214607
SC,Rio dos Cedros,4214706
SC,Rio do Sul,4214805
SC,Rio Fortuna,4214904
SC,Rio Negrinho,4215000
SC,Rio Rufino,4215059
SC,Riqueza,4215075
SC,Rodeio,4215109
SC,Romelandia,4215208
SC,Salete,4215307
SC,Saltinho,4215356
SC,Salto Veloso,4215406
SC,Sangao,4215455
SC,Santa Cecilia,4215505
SC,Santa Helena,4215554
SC,Santa Rosa de Lima,4215604
SC,Santa Rosa do Sul,4215653
SC,Santa Terezinha,4215679
SC,Santa Terezinha do Progresso,4215687
SC,Santiago do Sul,4215695
SC,Santo Amaro da Imperatriz,4215703
SC,Sao Bernardino,4215752
SC,Sao Bento do Sul,4215802
SC,Sao Bonifacio,4215901
SC,Sao Carlos,4216008
SC,Sao Cristovao do Sul,4216057
SC,Sao Domingos,4216107
SC,Sao Francisco do Sul,4216206
SC,Sao Joao do Oeste,4216255
SC,Sao Joao Batista,4216305
SC,Sao Joao do Itaperiu,4216354
SC,Sao Joao do Sul,4216404
SC,Sao Joaquim,4216503
SC,Sao Jose,4216602
SC,Sao Jose do Cedro,4216701
SC,Sao Jose do Cerrito,4216800
SC,Sao Lourenco do Oeste,4216909
SC,Sao Ludgero,4217006
SC,Sao Martinho,4217105
SC,Sao Miguel da Boa Vista,4217154
SC,Sao Miguel do Oeste,4217204
SC,Sao Pedro de Alcantara,4217253
SC,Saudades,4217303
SC,Schroeder,4217402
SC,Seara,4217501
SC,Serra Alta,4217550
SC,Sideropolis,4217600
SC,Sombrio,4217709
SC,Sul Brasil,4217758
SC,Taio,4217808
SC,Tangara,4217907
SC,Tigrinhos,4217956
SC,Tijucas,4218004
SC,Timbe do Sul,4218103
SC,Timbo,4218202
SC,Timbo Grande,4218251
SC,Tres Barras,4218301
SC,Treviso,4218350
SC,Treze de Maio,4218400
SC,Treze Tilias,4218509
SC,Trombudo Central,4218608
SC,Tubarao,4218707
SC,Tunapolis,4218756
SC,Turvo,4218806
SC,Uniao do Oeste,4218855
SC,Urubici,4218905
SC,Urupema,4218954
SC,Urussanga,4219002
SC,Vargeao,4219101
SC,Vargem,4219150
SC,Vargem Bonita,4219176
SC,Vidal Ramos,4219200
SC,Videira,4219309
SC,Vitor Meireles,4219358
SC,Witmarsum,4219408
SC,Xanxere,4219507
SC,Xavantina,4219606
SC,Xaxim,4219705
SC,Zortea,4219853
SC,Balneario Rincao,4220000
RS,Acegua,4300034
RS,Agua Santa,4300059
RS,Agudo,4300109
RS,Ajuricaba,4300208
RS,Alecrim,4300307
RS,Alegrete,4300406
RS,Alegria,4300455
RS,Almirante Tamandare do Sul,4300471
RS,Alpestre,4300505
RS,Alto Alegre,4300554
RS,Alto Feliz,4300570
RS,Alvorada,4300604
RS,Amaral Ferrador,4300638
RS,Ametista do Sul,4300646
RS,Andre da Rocha,4300661
RS,Anta Gorda,4300703
RS,Antonio Prado,4300802
RS,Arambare,4300851
RS,Ararica,4300877
RS,Aratiba,4300901
RS,Arroio do Meio,4301008
RS,Arroio do Sal,4301057
RS,Arroio do Padre,4301073
RS,Arroio dos Ratos,4301107
RS,Arroio do Tigre,4301206
RS,Arroio Grande,4301305
RS,Arvorezinha,4301404
RS,Augusto Pestana,4301503
RS,Aurea,4301552
RS,Bage,4301602
RS,Balneario Pinhal,4301636
RS,Barao,4301651
RS,Barao de Cotegipe,4301701
RS,Barao do Triunfo,4301750
RS,Barracao,4301800
RS,Barra do Guarita,4301859
RS,Barra do Quarai,4301875
RS,Barra do Ribeiro,4301909
RS,Barra do Rio Azul,4301925
RS,Barra Funda,4301958
RS,Barros Cassal,4302006
RS,Benjamin Constant do Sul,4302055
RS,Bento Goncalves,4302105
RS,Boa Vista das Missoes,4302154
RS,Boa Vista do Burica,4302204
RS,Boa Vista do Cadeado,4302220
RS,Boa Vista do Incra,4302238
RS,Boa Vista do Sul,4302253
RS,Bom Jesus,4302303
RS,Bom Principio,4302352
RS,Bom Progresso,4302378
RS,Bom Retiro do Sul,4302402
RS,Boqueirao do Leao,4302451
RS,Bossoroca,4302501
RS,Bozano,4302584
RS,Braga,4302600
RS,Brochier,4302659
RS,Butia,4302709
RS,Cacapava do Sul,4302808
RS,Cacequi,4302907
RS,Cachoeira do Sul,4303004
RS,Cachoeirinha,4303103
RS,Cacique Doble,4303202
RS,Caibate,4303301
RS,Caicara,4303400
RS,Camaqua,4303509
RS,Camargo,4303558
RS,Cambara do Sul,4303608
RS,Campestre da Serra,4303673
RS,Campina das Missoes,4303707
RS,Campinas do Sul,4303806
RS,Campo Bom,4303905
RS,Campo Novo,4304002
RS,Campos Borges,4304101
RS,Candelaria,4304200
RS,Candido Godoi,4304309
RS,Candiota,4304358
RS,Canela,4304408
RS,Cangucu,4304507
RS,Canoas,4304606
RS,Canudos do Vale,4304614
RS,Capao Bonito do Sul,4304622
RS,Capao da Canoa,4304630
RS,Capao do Cipo,4304655
RS,Capao do Leao,4304663
RS,Capivari do Sul,4304671
RS,Capela de Santana,4304689
RS,Capitao,4304697
RS,Carazinho,4304705
RS,Caraa,4304713
RS,Carlos Barbosa,4304804
RS,Carlos Gomes,4304853
RS,Casca,4304903
RS,Caseiros,4304952
RS,Catuipe,4305009
